return_period,time,sign_acc
return_060d,2018-10-22,0.6542372881355932
return_060d,2018-10-23,0.6554054054054054
return_060d,2018-10-24,0.6565656565656566
return_060d,2018-10-25,0.6577181208053692
return_060d,2018-10-26,0.6588628762541806
return_060d,2018-10-27,0.66
return_060d,2018-10-28,0.6611295681063123
return_060d,2018-10-29,0.6622516556291391
return_060d,2018-10-30,0.6633663366336634
return_060d,2018-10-31,0.6644736842105263
return_060d,2018-11-01,0.6655737704918033
return_060d,2018-11-02,0.6666666666666666
return_060d,2018-11-03,0.6677524429967426
return_060d,2018-11-04,0.6688311688311688
return_060d,2018-11-05,0.6699029126213593
return_060d,2018-11-06,0.667741935483871
return_060d,2018-11-07,0.6655948553054662
return_060d,2018-11-08,0.6634615384615384
return_060d,2018-11-09,0.6613418530351438
return_060d,2018-11-10,0.6592356687898089
return_060d,2018-11-11,0.6571428571428571
return_060d,2018-11-12,0.6582278481012658
return_060d,2018-11-13,0.6593059936908517
return_060d,2018-11-14,0.660377358490566
return_060d,2018-11-15,0.6614420062695925
return_060d,2018-11-16,0.6625
return_060d,2018-11-17,0.6635514018691588
return_060d,2018-11-18,0.6645962732919255
return_060d,2018-11-19,0.6656346749226006
return_060d,2018-11-20,0.6666666666666666
return_060d,2018-11-21,0.6676923076923077
return_060d,2018-11-22,0.6687116564417178
return_060d,2018-11-23,0.6697247706422018
return_060d,2018-11-24,0.6707317073170732
return_060d,2018-11-25,0.6717325227963525
return_060d,2018-11-26,0.6727272727272727
return_060d,2018-11-27,0.6737160120845922
return_060d,2018-11-28,0.6746987951807228
return_060d,2018-11-29,0.6756756756756757
return_060d,2018-11-30,0.6766467065868264
return_060d,2018-12-01,0.6776119402985075
return_060d,2018-12-02,0.6785714285714286
return_060d,2018-12-03,0.6795252225519288
return_060d,2018-12-04,0.6804733727810651
return_060d,2018-12-05,0.6814159292035398
return_060d,2018-12-06,0.6823529411764706
return_060d,2018-12-07,0.6832844574780058
return_060d,2018-12-08,0.6842105263157895
return_060d,2018-12-09,0.685131195335277
return_060d,2018-12-10,0.686046511627907
return_060d,2018-12-11,0.6869565217391305
return_060d,2018-12-12,0.6878612716763006
return_060d,2018-12-13,0.6887608069164265
return_060d,2018-12-14,0.6896551724137931
return_060d,2018-12-15,0.6905444126074498
return_060d,2018-12-16,0.6914285714285714
return_060d,2018-12-17,0.6923076923076923
return_060d,2018-12-18,0.6931818181818182
return_060d,2018-12-19,0.6940509915014165
return_060d,2018-12-20,0.6949152542372882
return_060d,2018-12-21,0.6957746478873239
return_060d,2018-12-22,0.6966292134831461
return_060d,2018-12-23,0.6974789915966386
return_060d,2018-12-24,0.6983240223463687
return_060d,2018-12-25,0.6991643454038997
return_060d,2018-12-26,0.7
return_060d,2018-12-27,0.6980609418282548
return_060d,2018-12-28,0.6988950276243094
return_060d,2018-12-29,0.696969696969697
return_060d,2018-12-30,0.695054945054945
return_060d,2018-12-31,0.6931506849315069
return_060d,2019-01-01,0.6939890710382514
return_060d,2019-01-02,0.6920980926430518
return_060d,2019-01-03,0.6902173913043478
return_060d,2019-01-04,0.6883468834688347
return_060d,2019-01-05,0.6891891891891891
return_060d,2019-01-06,0.6873315363881402
return_060d,2019-01-07,0.6854838709677419
return_060d,2019-01-08,0.6836461126005362
return_060d,2019-01-09,0.6818181818181818
return_060d,2019-01-10,0.68
return_060d,2019-01-11,0.6781914893617021
return_060d,2019-01-12,0.6763925729442971
return_060d,2019-01-13,0.6746031746031746
return_060d,2019-01-14,0.6754617414248021
return_060d,2019-01-15,0.6736842105263158
return_060d,2019-01-16,0.6745406824146981
return_060d,2019-01-17,0.675392670157068
return_060d,2019-01-18,0.6762402088772846
return_060d,2019-01-19,0.6770833333333334
return_060d,2019-01-20,0.6779220779220779
return_060d,2019-01-21,0.6787564766839378
return_060d,2019-01-22,0.6795865633074936
return_060d,2019-01-23,0.6804123711340206
return_060d,2019-01-24,0.6812339331619537
return_060d,2019-01-25,0.6820512820512821
return_060d,2019-01-26,0.6828644501278772
return_060d,2019-01-27,0.6836734693877551
return_060d,2019-01-28,0.6844783715012722
return_060d,2019-01-29,0.6852791878172588
return_060d,2019-01-30,0.6860759493670886
return_060d,2019-01-31,0.6868686868686869
return_060d,2019-02-01,0.6876574307304786
return_060d,2019-02-02,0.6884422110552764
return_060d,2019-02-03,0.6892230576441103
return_060d,2019-02-04,0.69
return_060d,2019-02-05,0.6882793017456359
return_060d,2019-02-06,0.6890547263681592
return_060d,2019-02-07,0.6898263027295285
return_060d,2019-02-08,0.6881188118811881
return_060d,2019-02-09,0.6888888888888889
return_060d,2019-02-10,0.687192118226601
return_060d,2019-02-11,0.687960687960688
return_060d,2019-02-12,0.6887254901960784
return_060d,2019-02-13,0.6894865525672371
return_060d,2019-02-14,0.6902439024390243
return_060d,2019-02-15,0.6909975669099757
return_060d,2019-02-16,0.691747572815534
return_060d,2019-02-17,0.6900726392251816
return_060d,2019-02-18,0.6884057971014492
return_060d,2019-02-19,0.689156626506024
return_060d,2019-02-20,0.6875
return_060d,2019-02-21,0.6858513189448441
return_060d,2019-02-22,0.6842105263157895
return_060d,2019-02-23,0.684964200477327
return_060d,2019-02-24,0.6833333333333333
return_060d,2019-02-25,0.684085510688836
return_060d,2019-02-26,0.6824644549763034
return_060d,2019-02-27,0.6808510638297872
return_060d,2019-02-28,0.6792452830188679
return_060d,2019-03-01,0.68
return_060d,2019-03-02,0.6807511737089202
return_060d,2019-03-03,0.6791569086651054
return_060d,2019-03-04,0.677570093457944
return_060d,2019-03-05,0.6783216783216783
return_060d,2019-03-06,0.6790697674418604
return_060d,2019-03-07,0.6774941995359629
return_060d,2019-03-08,0.6759259259259259
return_060d,2019-03-09,0.674364896073903
return_060d,2019-03-10,0.6728110599078341
return_060d,2019-03-11,0.6735632183908046
return_060d,2019-03-12,0.6743119266055045
return_060d,2019-03-13,0.6750572082379863
return_060d,2019-03-14,0.6757990867579908
return_060d,2019-03-15,0.6765375854214123
return_060d,2019-03-16,0.6772727272727272
return_060d,2019-03-17,0.6780045351473923
return_060d,2019-03-18,0.6764705882352942
return_060d,2019-03-19,0.6772009029345373
return_060d,2019-03-20,0.6779279279279279
return_060d,2019-03-21,0.6786516853932584
return_060d,2019-03-22,0.679372197309417
return_060d,2019-03-23,0.680089485458613
return_060d,2019-03-24,0.6808035714285714
return_060d,2019-03-25,0.6815144766146993
return_060d,2019-03-26,0.6822222222222222
return_060d,2019-03-27,0.6829268292682927
return_060d,2019-03-28,0.6836283185840708
return_060d,2019-03-29,0.6843267108167771
return_060d,2019-03-30,0.6850220264317181
return_060d,2019-03-31,0.6857142857142857
return_060d,2019-04-01,0.6864035087719298
return_060d,2019-04-02,0.687089715536105
return_060d,2019-04-03,0.6877729257641921
return_060d,2019-04-04,0.6884531590413944
return_060d,2019-04-05,0.6891304347826087
return_060d,2019-04-06,0.6898047722342733
return_060d,2019-04-07,0.6904761904761905
return_060d,2019-04-08,0.6911447084233261
return_060d,2019-04-09,0.6918103448275862
return_060d,2019-04-10,0.6924731182795699
return_060d,2019-04-11,0.6931330472103004
return_060d,2019-04-12,0.6937901498929336
return_060d,2019-04-13,0.6944444444444444
return_060d,2019-04-14,0.6950959488272921
return_060d,2019-04-15,0.6957446808510638
return_060d,2019-04-16,0.6963906581740976
return_060d,2019-04-17,0.6970338983050848
return_060d,2019-04-18,0.6976744186046512
return_060d,2019-04-19,0.6983122362869199
return_060d,2019-04-20,0.6989473684210527
return_060d,2019-04-21,0.6995798319327731
return_060d,2019-04-22,0.70020964360587
return_060d,2019-04-23,0.700836820083682
return_060d,2019-04-24,0.7014613778705637
return_060d,2019-04-25,0.7020833333333333
return_060d,2019-04-26,0.7027027027027027
return_060d,2019-04-27,0.7033195020746889
return_060d,2019-04-28,0.7039337474120083
return_060d,2019-04-29,0.7045454545454546
return_060d,2019-04-30,0.7051546391752578
return_060d,2019-05-01,0.7057613168724279
return_060d,2019-05-02,0.7063655030800822
return_060d,2019-05-03,0.7069672131147541
return_060d,2019-05-04,0.7075664621676891
return_060d,2019-05-05,0.7081632653061225
return_060d,2019-05-06,0.7087576374745418
return_060d,2019-05-07,0.709349593495935
return_060d,2019-05-08,0.7099391480730223
return_060d,2019-05-09,0.7105263157894737
return_060d,2019-05-10,0.7111111111111111
return_060d,2019-05-11,0.7116935483870968
return_060d,2019-05-12,0.7122736418511066
return_060d,2019-05-13,0.7128514056224899
return_060d,2019-05-14,0.7134268537074149
return_060d,2019-05-15,0.714
return_060d,2019-05-16,0.7145708582834331
return_060d,2019-05-17,0.7151394422310757
return_060d,2019-05-18,0.7157057654075547
return_060d,2019-05-19,0.7162698412698413
return_060d,2019-05-20,0.7168316831683168
return_060d,2019-05-21,0.717391304347826
return_060d,2019-05-22,0.717948717948718
return_060d,2019-05-23,0.718503937007874
return_060d,2019-05-24,0.7190569744597249
return_060d,2019-05-25,0.7196078431372549
return_060d,2019-05-26,0.7201565557729941
return_060d,2019-05-27,0.720703125
return_060d,2019-05-28,0.7212475633528265
return_060d,2019-05-29,0.7217898832684825
return_060d,2019-05-30,0.7223300970873786
return_060d,2019-05-31,0.7228682170542635
return_060d,2019-06-01,0.723404255319149
return_060d,2019-06-02,0.7239382239382239
return_060d,2019-06-03,0.7244701348747592
return_060d,2019-06-04,0.725
return_060d,2019-06-05,0.72552783109405
return_060d,2019-06-06,0.7260536398467433
return_060d,2019-06-07,0.7265774378585086
return_060d,2019-06-08,0.7270992366412213
return_060d,2019-06-09,0.7257142857142858
return_060d,2019-06-10,0.7243346007604563
return_060d,2019-06-11,0.7248576850094877
return_060d,2019-06-12,0.7234848484848485
return_060d,2019-06-13,0.722117202268431
return_060d,2019-06-14,0.720754716981132
return_060d,2019-06-15,0.71939736346516
return_060d,2019-06-16,0.7180451127819549
return_060d,2019-06-17,0.7185741088180112
return_060d,2019-06-18,0.7172284644194756
return_060d,2019-06-19,0.7177570093457943
return_060d,2019-06-20,0.7182835820895522
return_060d,2019-06-21,0.7188081936685289
return_060d,2019-06-22,0.7193308550185874
return_060d,2019-06-23,0.7198515769944341
return_060d,2019-06-24,0.7203703703703703
return_060d,2019-06-25,0.7208872458410351
return_060d,2019-06-26,0.7214022140221402
return_060d,2019-06-27,0.7219152854511971
return_060d,2019-06-28,0.7224264705882353
return_060d,2019-06-29,0.7229357798165138
return_060d,2019-06-30,0.7234432234432234
return_060d,2019-07-01,0.7239488117001828
return_060d,2019-07-02,0.7244525547445255
return_060d,2019-07-03,0.7249544626593807
return_060d,2019-07-04,0.7254545454545455
return_060d,2019-07-05,0.7259528130671506
return_060d,2019-07-06,0.7264492753623188
return_060d,2019-07-07,0.7269439421338155
return_060d,2019-07-08,0.7274368231046932
return_060d,2019-07-09,0.7279279279279279
return_060d,2019-07-10,0.7284172661870504
return_060d,2019-07-11,0.7289048473967684
return_060d,2019-07-12,0.7293906810035843
return_060d,2019-07-13,0.7298747763864043
return_060d,2019-07-14,0.7303571428571428
return_060d,2019-07-15,0.7308377896613191
return_060d,2019-07-16,0.7313167259786477
return_060d,2019-07-17,0.7300177619893428
return_060d,2019-07-18,0.7304964539007093
return_060d,2019-07-19,0.7309734513274336
return_060d,2019-07-20,0.7296819787985865
return_060d,2019-07-21,0.7283950617283951
return_060d,2019-07-22,0.727112676056338
return_060d,2019-07-23,0.7258347978910369
return_060d,2019-07-24,0.724561403508772
return_060d,2019-07-25,0.723292469352014
return_060d,2019-07-26,0.722027972027972
return_060d,2019-07-27,0.7207678883071553
return_060d,2019-07-28,0.7195121951219512
return_060d,2019-07-29,0.7182608695652174
return_060d,2019-07-30,0.7170138888888888
return_060d,2019-07-31,0.7157712305025996
return_060d,2019-08-01,0.7145328719723183
return_060d,2019-08-02,0.7132987910189983
return_060d,2019-08-03,0.7120689655172414
return_060d,2019-08-04,0.7108433734939759
return_060d,2019-08-05,0.7096219931271478
return_060d,2019-08-06,0.7101200686106347
return_060d,2019-08-07,0.7106164383561644
return_060d,2019-08-08,0.7111111111111111
return_060d,2019-08-09,0.71160409556314
return_060d,2019-08-10,0.7120954003407155
return_060d,2019-08-11,0.7125850340136054
return_060d,2019-08-12,0.7130730050933786
return_060d,2019-08-13,0.7135593220338983
return_060d,2019-08-14,0.7140439932318104
return_060d,2019-08-15,0.714527027027027
return_060d,2019-08-16,0.715008431703204
return_060d,2019-08-17,0.7154882154882155
return_060d,2019-08-18,0.7159663865546219
return_060d,2019-08-19,0.714765100671141
return_060d,2019-08-20,0.7152428810720268
return_060d,2019-08-21,0.7157190635451505
return_060d,2019-08-22,0.7161936560934892
return_060d,2019-08-23,0.7166666666666667
return_060d,2019-08-24,0.7171381031613977
return_060d,2019-08-25,0.717607973421927
return_060d,2019-08-26,0.7180762852404643
return_060d,2019-08-27,0.7185430463576159
return_060d,2019-08-28,0.71900826446281
return_060d,2019-08-29,0.7194719471947195
return_060d,2019-08-30,0.7199341021416804
return_060d,2019-08-31,0.7203947368421053
return_060d,2019-09-01,0.7208538587848933
return_060d,2019-09-02,0.7213114754098361
return_060d,2019-09-03,0.7217675941080196
return_060d,2019-09-04,0.7222222222222222
return_060d,2019-09-05,0.7226753670473083
return_060d,2019-09-06,0.7231270358306189
return_060d,2019-09-07,0.7235772357723578
return_060d,2019-09-08,0.7224025974025974
return_060d,2019-09-09,0.7212317666126418
return_060d,2019-09-10,0.7200647249190939
return_060d,2019-09-11,0.7189014539579968
return_060d,2019-09-12,0.7193548387096774
return_060d,2019-09-13,0.7181964573268921
return_060d,2019-09-14,0.7186495176848875
return_060d,2019-09-15,0.7191011235955056
return_060d,2019-09-16,0.717948717948718
return_060d,2019-09-17,0.7168
return_060d,2019-09-18,0.7156549520766773
return_060d,2019-09-19,0.7145135566188198
return_060d,2019-09-20,0.7133757961783439
return_060d,2019-09-21,0.7138314785373608
return_060d,2019-09-22,0.7142857142857143
return_060d,2019-09-23,0.7131537242472267
return_060d,2019-09-24,0.7136075949367089
return_060d,2019-09-25,0.7140600315955766
return_060d,2019-09-26,0.7145110410094637
return_060d,2019-09-27,0.7149606299212599
return_060d,2019-09-28,0.7154088050314465
return_060d,2019-09-29,0.7158555729984302
return_060d,2019-09-30,0.7163009404388715
return_060d,2019-10-01,0.7167449139280125
return_060d,2019-10-02,0.7171875
return_060d,2019-10-03,0.717628705148206
return_060d,2019-10-04,0.7180685358255452
return_060d,2019-10-05,0.71850699844479
return_060d,2019-10-06,0.718944099378882
return_060d,2019-10-07,0.7193798449612403
return_060d,2019-10-08,0.7198142414860681
return_060d,2019-10-09,0.7202472952086554
return_060d,2019-10-10,0.720679012345679
return_060d,2019-10-11,0.7211093990755008
return_060d,2019-10-12,0.7215384615384616
return_060d,2019-10-13,0.7219662058371735
return_060d,2019-10-14,0.7223926380368099
return_060d,2019-10-15,0.7228177641653905
return_060d,2019-10-16,0.7232415902140673
return_060d,2019-10-17,0.7236641221374046
return_060d,2019-10-18,0.7240853658536586
return_060d,2019-10-19,0.7245053272450532
return_060d,2019-10-20,0.7249240121580547
return_060d,2019-10-21,0.7253414264036419
return_060d,2019-10-22,0.7257575757575757
return_060d,2019-10-23,0.7261724659606656
return_060d,2019-10-24,0.7265861027190332
return_060d,2019-10-25,0.726998491704374
return_060d,2019-10-26,0.7259036144578314
return_060d,2019-10-27,0.724812030075188
return_060d,2019-10-28,0.7237237237237237
return_060d,2019-10-29,0.7226386806596702
return_060d,2019-10-30,0.7215568862275449
return_060d,2019-10-31,0.7204783258594918
return_060d,2019-11-01,0.7194029850746269
return_060d,2019-11-02,0.7183308494783904
return_060d,2019-11-03,0.7172619047619048
