quantile,time,HashRate_ma7_ma30,mvrv_zscore,RSI,Mayer_multiple
0.2,2024-08-17,-0.003300069857737742,-1.060349485428385,0.0,0.0
0.3,2024-08-17,0.011919759482961869,-0.7345581445168224,13.505619854686682,0.0
0.4,2024-08-17,0.024021923605157224,-0.30089548788224973,38.46127068907596,0.7334528415556401
0.5,2024-08-17,0.03790725414246343,0.0,44.37823376800954,0.8863474559601763
0.6,2024-08-17,0.05319798300466316,0.4846591508659314,49.60213141449019,1.0569163715714873
0.7,2024-08-17,0.07260564604640589,1.080120372257791,54.73451748304389,1.171945977460445
0.8,2024-08-17,0.10395717509570367,1.4954212935661249,60.64146604075569,1.308818942843501
0.9,2024-08-17,0.17990441389577894,2.141057902385245,69.44324677861518,1.5960508395249204
0.1,2024-08-18,-0.025865572065353393,-1.3579278387474523,0.0,0.0
0.2,2024-08-18,-0.003298822125819667,-1.0602532159360647,0.0,0.0
0.3,2024-08-18,0.011933020569113051,-0.7343992398448979,13.554940002711,0.0
0.4,2024-08-18,0.024017698260934583,-0.3008088638681852,38.463124171302354,0.7336410658000223
0.5,2024-08-18,0.037897195856199106,0.0,44.38499635597251,0.8864536496681057
0.6,2024-08-18,0.05319393877467804,0.4841714553059084,49.59986222312139,1.0565876495821482
0.7,2024-08-18,0.07257746136530814,1.079799635648434,54.732496771479376,1.171833474546166
0.8,2024-08-18,0.10392128027848457,1.4954193039649675,60.6398390906099,1.3087475614192186
0.9,2024-08-18,0.17988806175776428,2.1406985579703592,69.44227963631967,1.5959922916125637
0.1,2024-08-19,-0.02585851797881229,-1.3578525163998534,0.0,0.0
0.2,2024-08-19,-0.003295291555103152,-1.0602529977775634,0.0,0.0
0.3,2024-08-19,0.011907844407538226,-0.7342403351729733,13.604260150735318,0.0
0.4,2024-08-19,0.024012277228759427,-0.300604361350179,38.46457605439494,0.7336418560111398
0.5,2024-08-19,0.03788713756993478,0.0,44.391758943935486,0.8865598433760352
0.6,2024-08-19,0.053176694979161304,0.4841524733770283,49.586459138301734,1.0562995306865917
0.7,2024-08-19,0.07254927668421043,1.0794788990390778,54.730476059914864,1.1717209716318873
0.8,2024-08-19,0.10391420467433782,1.4950097207200368,60.63762673705183,1.3087032595696286
